Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Uruguay,URY,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,62.6008,62.90139,63.202,62.7618,62.3216,61.8814,61.4412,61.001,61.8808,62.7606,63.6404,64.5202,65.4,66.5204,67.6408,68.7612,69.8816,71.002,69.3216,67.6412,65.96081,64.28041,62.6,63.3602,64.1204,64.8806,65.6408,66.401,67.2212,68.0414,68.8616,69.68179,70.502,69.8612,69.2204,68.5796,67.9388,67.298,66.5386,65.7792,65.0198,64.2604,63.501,63.0206,62.5402,62.0598,61.5794,61.099,60.542,59.985,59.428,58.871,58.314,57.8598,
United States,USA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,84.9872,82.7346,80.482,77.9506,75.4192,72.88779,70.35639,67.825,66.466,65.107,63.748,62.389,61.03,59.3726,57.7152,56.0578,54.40041,52.743,52.5098,52.2766,52.0434,51.8102,51.577,51.9174,52.2578,52.5982,52.9386,53.279,54.5456,55.8122,57.0788,58.34541,59.612,57.9556,56.2992,54.6428,52.9864,51.33,49.7042,48.0784,46.4526,44.8268,43.201,42.4946,41.7882,41.08179,40.37539,39.669,37.9354,36.2018,34.4682,32.7346,31.001,29.5842,
Uzbekistan,UZB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,49.9746,45.3128,40.651,41.0796,41.5082,41.9368,42.3654,42.794,44.3104,45.8268,47.3432,48.8596,50.376,50.9596,51.5432,52.1268,52.7104,53.294,49.212,45.13,41.048,36.966,32.884,34.3996,35.9152,37.4308,38.9464,40.462,45.5926,50.7232,55.8538,60.9844,66.115,62.8924,59.6698,56.4472,53.2246,50.002,50.0016,50.0012,50.0008,50.0004,50,49.7648,49.5296,49.2944,49.0592,48.824,46.81,44.796,42.782,40.768,38.754,37.0198,
St. Vincent and the Grenadines,VCT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,205.4208,203.8684,202.316,199.2872,196.2584,193.2296,190.2008,187.172,182.49,177.808,173.126,168.444,163.762,157.4766,151.1912,144.9058,138.6204,132.335,127.941,123.547,119.153,114.759,110.365,107.3136,104.2622,101.2108,98.1594,95.108,93.6766,92.2452,90.8138,89.38241,87.951,85.5894,83.2278,80.8662,78.50459,76.143,73.8354,71.5278,69.2202,66.9126,64.605,63.4696,62.3342,61.1988,60.0634,58.928,58.044,57.16,56.276,55.392,54.508,53.735,
"Venezuela, RB",VEN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,130.5194,131.7572,132.995,130.7772,128.5594,126.3416,124.1238,121.906,118.0458,114.1856,110.3254,106.4652,102.605,102.5442,102.4834,102.4226,102.3618,102.301,102.0404,101.7798,101.5192,101.2586,100.998,101.538,102.078,102.618,103.158,103.698,102.5182,101.3384,100.1586,98.9788,97.799,97.059,96.319,95.579,94.839,94.099,93.6988,93.2986,92.8984,92.4982,92.098,91.6582,91.21841,90.77861,90.33881,89.899,88.5636,87.2282,85.89279,84.55739,83.222,82.0288,
Virgin Islands (U.S.),VIR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,152.158,150.614,149.07,153.8776,158.6852,163.4928,168.3004,173.108,171.6492,170.1904,168.7316,167.2728,165.814,154.0646,142.3152,130.5658,118.8164,107.067,102.9326,98.7982,94.6638,90.5294,86.395,85.5306,84.6662,83.8018,82.93739,82.073,81.0626,80.0522,79.0418,78.0314,77.021,74.5186,72.0162,69.51379,67.01139,64.509,61.496,58.483,55.47,52.457,49.444,49.5452,49.6464,49.7476,49.8488,49.95,50.2032,50.4564,50.7096,50.9628,51.216,48.4114,
Vietnam,VNM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,19.101,19.255,19.409,19.4372,19.4654,19.4936,19.5218,19.55,19.4674,19.3848,19.3022,19.2196,19.137,19.0778,19.0186,18.9594,18.9002,18.841,19.3142,19.7874,20.2606,20.7338,21.207,22.2798,23.3526,24.4254,25.4982,26.571,27.9914,29.4118,30.8322,32.2526,33.673,32.7128,31.7526,30.7924,29.8322,28.872,28.793,28.714,28.635,28.556,28.477,29.1254,29.7738,30.4222,31.0706,31.719,31.1834,30.6478,30.1122,29.5766,29.041,28.7734,
Vanuatu,VUT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,107.8976,106.8398,105.782,103.6722,101.5624,99.4526,97.3428,95.233,93.4508,91.66859,89.88639,88.10419,86.322,86.9564,87.5908,88.2252,88.8596,89.494,88.32,87.146,85.97199,84.79799,83.624,82.4324,81.24081,80.04921,78.85761,77.666,76.0972,74.5284,72.95959,71.39079,69.822,68.2506,66.6792,65.1078,63.5364,61.965,60.5196,59.0742,57.6288,56.1834,54.738,53.3272,51.9164,50.5056,49.0948,47.684,47.1094,46.5348,45.9602,45.3856,44.811,44.2956,
West Bank and Gaza,PSE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,111.4304,113.1992,114.968,114.9648,114.9616,114.9584,114.9552,114.952,114.08,113.208,112.336,111.464,110.592,110.2442,109.8964,109.5486,109.2008,108.853,106.4898,104.1266,101.7634,99.40021,97.037,96.6498,96.2626,95.8754,95.4882,95.101,98.1062,101.1114,104.1166,107.1218,110.127,107.6028,105.0786,102.5544,100.0302,97.506,92.3964,87.2868,82.17721,77.06761,71.958,67.5774,63.1968,58.8162,54.4356,50.055,49.2112,48.3674,47.5236,46.6798,45.836,45.1002,
World,WLD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,87.84228409,87.40645251,86.62020016,85.1455919,83.72412914,82.47894443,81.41248051,80.48240533,79.27825866,78.08089841,76.95442004,75.92352088,75.04128212,74.58950864,74.08259142,73.44318892,72.61600592,71.59810426,71.09011301,70.57697539,70.14256773,69.78349322,69.4660623,69.21552413,69.0401139,68.91214393,68.80224916,68.71600385,67.43647014,66.32515064,65.44411963,64.81056889,64.43971696,64.41422654,64.18837985,63.62312577,62.71471345,61.51347464,60.27542699,58.89927787,57.4605895,55.95579861,54.41092943,52.82008904,51.39674484,50.19236316,49.21619247,48.42539578,47.82733367,47.2665476,46.67303179,46.02739135,45.34493217,45.28541229,
Samoa,WSM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,77.14741,77.14621,77.145,75.3182,73.4914,71.6646,69.83781,68.011,66.887,65.763,64.639,63.515,62.391,60.809,59.227,57.645,56.063,54.481,52.8972,51.3134,49.7296,48.1458,46.562,45.1276,43.6932,42.2588,40.82441,39.39,38.2458,37.1016,35.9574,34.8132,33.669,35.954,38.239,40.524,42.809,45.094,43.4742,41.8544,40.2346,38.6148,36.995,35.9308,34.8666,33.8024,32.7382,31.674,30.9894,30.3048,29.6202,28.9356,28.251,27.6596,
"Yemen, Rep.",YEM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,153.15,154.587,156.024,158.1776,160.3312,162.4848,164.6384,166.792,166.2538,165.7156,165.1774,164.6392,164.101,164.7154,165.3298,165.9442,166.5586,167.173,167.0598,166.9466,166.8334,166.7202,166.607,164.2306,161.8542,159.4778,157.1014,154.725,153.1578,151.5906,150.0234,148.4562,146.889,140.7756,134.6622,128.5488,122.4354,116.322,109.602,102.882,96.16199,89.44199,82.722,77.4588,72.1956,66.9324,61.6692,56.406,54.5284,52.6508,50.7732,48.8956,47.018,45.6162,
South Africa,ZAF,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,65.08401,64.87201,64.66,63.812,62.964,62.116,61.268,60.42,63.5644,66.7088,69.8532,72.9976,76.142,78.1336,80.1252,82.1168,84.1084,86.1,87.596,89.092,90.58801,92.08401,93.58,93.936,94.292,94.648,95.00401,95.36,94.4472,93.53439,92.62159,91.70879,90.796,88.7538,86.7116,84.6694,82.6272,80.585,78.6124,76.63979,74.66719,72.69459,70.722,68.4096,66.0972,63.7848,61.4724,59.16,57.5004,55.8408,54.1812,52.5216,50.862,49.4064,
"Congo, Dem. Rep.",COD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,188.5218,188.2494,187.977,185.6608,183.3446,181.0284,178.7122,176.396,172.4012,168.4064,164.4116,160.4168,156.422,154.0254,151.6288,149.2322,146.8356,144.439,143.7668,143.0946,142.4224,141.7502,141.078,140.4918,139.9056,139.3194,138.7332,138.147,137.7236,137.3002,136.8768,136.4534,136.03,135.2362,134.4424,133.6486,132.8548,132.061,131.6606,131.2602,130.8598,130.4594,130.059,130.4476,130.8362,131.2248,131.6134,132.002,132.6616,133.3212,133.9808,134.6404,135.3,134.2944,
Zambia,ZMB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,98.841,99.54199,100.243,100.944,101.645,102.346,103.047,103.748,103.818,103.888,103.958,104.028,104.098,103.9578,103.8176,103.6774,103.5372,103.397,102.2054,101.0138,99.8222,98.63061,97.439,96.6202,95.8014,94.9826,94.1638,93.345,97.8852,102.4254,106.9656,111.5058,116.046,121.2252,126.4044,131.5836,136.7628,141.942,144.948,147.954,150.96,153.966,156.972,153.5224,150.0728,146.6232,143.1736,139.724,136.8596,133.9952,131.1308,128.2664,125.402,121.9984,
Zimbabwe,ZWE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,168.8736,170.2848,171.696,172.1664,172.6368,173.1072,173.5776,174.048,174.048,174.048,174.048,174.048,174.048,173.5776,173.1072,172.6368,172.1664,171.696,163.1602,154.6244,146.0886,137.5528,129.017,124.867,120.717,116.567,112.417,108.267,108.8176,109.3682,109.9188,110.4694,111.02,110.8408,110.6616,110.4824,110.3032,110.124,104.2194,98.3148,92.41019,86.50559,80.601,79.0044,77.4078,75.8112,74.21459,72.618,70.1456,67.6732,65.20081,62.7284,60.256,58.2466,
